表名,模块,估算行数
"SM_SOPriceLogHis_Trl","SM","0"
"SM_SOSellerAchievement","SM","0"
"SM_SOSellerAchievement_Trl","SM","0"
"SM_SOSellerAchievementHis","SM","0"
"SM_SOSellerAchievementHis_Trl","SM","0"
"SM_SOShipline","SM","85417"
"SM_SOShipline_Trl","SM","85417"
"SM_SOShiplineCooperateIndex","SM","113504"
"SM_SOShiplineHis","SM","0"
"SM_SOShiplineHis_Trl","SM","0"
"SM_SOShiplineHoldReleaseHis","SM","0"
"SM_SOShiplineHoldReleaseHisHis","SM","0"
"SM_SOSrcDocVersion","SM","0"
"SM_SOSrcDocVersionHis","SM","0"
"SM_SOTax","SM","85291"
"SM_SOTax_Trl","SM","85291"
"SM_SOTaxHis","SM","0"
"SM_SOTaxHis_Trl","SM","0"
"SM_SpecialInsurance","SM","0"
"SM_SpecialInsuranceHis","SM","0"
"SM_SubItemExeInfo","SM","0"
"SM_SubItemExeInfo_Trl","SM","0"
"SM_SubItemExeInfoHis","SM","0"
"SM_SubItemExeInfoHis_Trl","SM","0"
"Sn_SnBalance","Sn","0"
"Sn_SnBalanceLog","Sn","0"
"Sn_SnBeUsed","Sn","0"
"Sn_SnBeUsed_Trl","Sn","0"
"Sn_SnCombination","Sn","0"
"Sn_SnDocStatusList","Sn","562"
"Sn_SnLateral","Sn","0"
"Sn_SnMaster","Sn","0"
"Sn_SnMaster_Trl","Sn","0"
"Sn_SnMasterHis","Sn","0"
"Sn_SnOperateLog","Sn","0"
"Sn_SnStauts","Sn","63"
"Sn_SnVertical","Sn","0"
"SPL_ChildPlanTimeSlot","SPL","0"
"SPL_ChildSalePlanSetting","SPL","0"
"SPL_ExcludeDimension","SPL","0"
"SPL_SalePlan","SPL","0"
"SPL_SalePlan_Trl","SPL","0"
"SPL_SalePlanDimension","SPL","0"
"SPL_SalePlanDimensionValue","SPL","0"
"SPL_SalePlanLine","SPL","0"
"SPL_SalePlanLine_Trl","SPL","0"
"SPL_SalePlanLineDetail","SPL","0"
"SPL_SalePlanLineDetail_Trl","SPL","0"
"SPL_SalePLanPlot","SPL","0"
"SPL_SalePLanPlot_Trl","SPL","0"
"SPL_SalePlanTemplete","SPL","0"
"SPL_SalePlanTemplete_Trl","SPL","0"
"SPL_TemplateTimeSlot","SPL","0"
"SPL_UpdatedLine","SPL","0"
"SPR_AdjustPriceLog","SPR","0"
"SPR_AdjustPriceLogLine","SPR","0"
"SPR_SADDocType","SPR","9"
"SPR_SADDocType_Trl","SPR","9"
"SPR_SaleDiscountLimitDetail","SPR","0"
"SPR_SaleDiscountPolicy","SPR","0"
"SPR_SaleDiscountPolicy_Trl","SPR","0"
"SPR_SaleDiscountPolicyLine","SPR","0"
"SPR_SaleDiscountPolicyLine_Trl","SPR","0"
"SPR_SaleDiscountSegment","SPR","0"
"SPR_SaleDiscountSegment_Trl","SPR","0"
"SPR_SalePLVersion","SPR","1445"
"SPR_SalePriceAdjustLine","SPR","0"
"SPR_SalePriceAdjustLine_Trl","SPR","0"
"SPR_SalePriceAdjustment","SPR","0"
"SPR_SalePriceAdjustment_Trl","SPR","0"
"SPR_SalePriceLine","SPR","4872"
"SPR_SalePriceLine_Trl","SPR","4576"
"SPR_SalePriceList","SPR","1445"
"SPR_SalePriceList_Trl","SPR","1445"
"SYS_UPDATE_CHECK","SYS","0"
"System_FeatureUpdateRecord","System","190"
"system_InstalledAppModulePack","system","519"
"system_InstalledServicePack","system","3"
"System_ProductInfo","System","1"
"System_ProductPatchInfo","System","2"
"SystemDock_AttributeContrast","SystemDock","16"
"SystemDock_AttributeContrastLine","SystemDock","130"
"SystemDock_DockEntity","SystemDock","17"
"SystemDock_DockEntityLine","SystemDock","229"
"SystemDock_EntitySendFlag","SystemDock","0"
"SystemDock_FilterOpathLine","SystemDock","0"
"SystemDock_SystemDock","SystemDock","1"
"SystemDock_ValueContrast","SystemDock","0"
"SystemDock_ValueContrastLine","SystemDock","0"
"t_barNeedRequestItem","t","0"
"T_U9_AssemDoc","T","0"
"T_U9_BarcodeGuid","T","261668"
"T_U9_BarScanDetails","T","1909454"
"T_U9_BoxDoc_QueryNo","T","0"
"T_U9_BoxNo_QueryNo","T","0"
"T_U9_CompleteApply_MaterialBar","T","0"
"T_U9_FlowBoxBar","T","0"
"T_U9_KCBoxUp","T","0"
"T_U9_KCBoxUps","T","0"
"T_U9_LabelDesign","T","0"
"T_U9_LabelType","T","0"
"T_U9_LicVerInfo","T","0"
"T_U9_LotQueryNo","T","20"
"T_U9_LotRuleItems","T","0"
"T_U9_LotRuleRel","T","0"
"T_U9_LotSource","T","92"
"T_U9_PDA_BarCodeMain","T","0"
"T_U9_PDA_BarCodeRel","T","0"
"T_U9_PDA_BarCodeRule","T","0"
"T_U9_PDA_BarCodeRuleItems","T","0"
"T_U9_PDA_BarCodeSource","T","202"
"T_U9_PDA_DocTemplate","T","0"
"T_U9_PDA_DocType","T","12"
"T_U9_PDA_DocType_Trl","T","30"
"T_U9_PDA_GroupRole","T","577"
"T_U9_PDA_log","T","7815"
"T_U9_PDA_MenuCategory","T","9"
"T_U9_PDA_MenuCategory_Trl","T","27"
"T_U9_PDA_QueryNo","T","6294"
"T_U9_PDA_User","T","40"
"T_U9_PDA_UserGroup","T","11"
"T_U9_PDAMenu","T","1572"
"T_U9_PDAMenu_Trl","T","4716"
"T_U9_PDAUIDesgin","T","11666"
"T_U9_PDAUIDesgin_Trl","T","34950"
"T_U9_PDDoc","T","1"
"T_U9_PDDocLines","T","0"
"T_U9_PrintQueue","T","0"
"T_U9_ProOperRrd","T","0"
"T_U9_ShipData","T","0"
"T_U9_ShipImpl_His","T","0"
"T_U9_SysMenu","T","26"
"T_u9_uires","T","356"
"T_U9_VoucherFields_Mapping","T","0"
"TB_AccordingHypothesisTable","TB","0"
"TB_AccordingTBTable","TB","0"
"TB_AdjustingBill","TB","0"
"TB_AdjustingBill_Trl","TB","0"
"TB_BudgetMakingCase","TB","0"
"TB_BudgetMakingCaseLine","TB","0"
"TB_BudgetMakingMainBE","TB","0"
"TB_BudgetMakingMainBE_Trl","TB","0"
"TB_BudgetMakingMainBELine","TB","0"
"TB_BudgetMakingMainBELine_Trl","TB","0"
"TB_BusBudgetGenLog","TB","0"
"TB_BusBudgetGenRule","TB","0"
"TB_CategoryNavigation","TB","0"
"TB_CategoryNavigation_Trl","TB","0"
"TB_Cateogry","TB","0"
"TB_Cateogry_Trl","TB","0"
"TB_ControlData","TB","0"
"TB_CtgForSTable","TB","0"
"TB_Data","TB","0"
"TB_DistributedSubject","TB","0"
"TB_DocumentType","TB","0"
"TB_DocumentType_Trl","TB","0"
"TB_DynamicBudgetMakingDoc","TB","0"
"TB_DynamicBudgetMakingDoc_Trl","TB","0"
"TB_DynamicBudgetMakingDocLine","TB","0"
"TB_DynamicBudgetMakingSumDoc","TB","0"
"TB_DynamicBudgetMakingSumDoc_Trl","TB","0"
"TB_DynamicDimPeriodViewForUI","TB","0"
"TB_DynamicDimPeriodViewForUI_Trl","TB","0"
"TB_FigureFormula","TB","0"
"TB_FigureFormula_Trl","TB","0"
"TB_FileInfo","TB","0"
"TB_GenFigureSetting","TB","0"
"TB_Group","TB","0"
"TB_Group_Trl","TB","0"
"TB_GroupDimension","TB","0"
"TB_GroupFigure","TB","0"
"TB_GroupSubject","TB","0"
"TB_HypothesisData","TB","0"
"TB_ItemDynamicSegment","TB","0"
"TB_Log","TB","0"
"TB_Log_Trl","TB","0"
"TB_LogDetail","TB","0"
"TB_LogDetail_Trl","TB","0"
"TB_ReffedFigureFormula","TB","0"
"TB_SampleTable","TB","0"
"TB_SampleTable_Trl","TB","0"
"TB_SampleTableManageScheme","TB","0"
"TB_SampleTableManageSchemeLine","TB","0"
"TB_SampleTableManageSchemeLine_Trl","TB","0"
"TB_SampleTableManageSchemeSubLine","TB","0"
"TB_SampleTableParameter","TB","0"
"TB_SampleTableParameter_Trl","TB","0"
"TB_SampleTableVersion","TB","0"
"TB_SampleTableVersion_Trl","TB","0"
"TB_Scheme","TB","0"
"TB_Scheme_Trl","TB","0"
"TB_SchemeVersion","TB","9"
"TB_SourceFigureBOMTreeLog","TB","0"
"TB_SourceFigureDataLog","TB","0"
"TB_SourceFigureDataLogLine","TB","0"
"TB_Table","TB","0"
"TB_Table_Trl","TB","0"
"TB_TableScheme","TB","0"
"TB_TableScheme_Trl","TB","0"
"TB_TableSchemeLine","TB","0"
"TB_TargetFigureDataLog","TB","0"
"TB_TBAdjustDocType","TB","0"
"TB_TBAdjustDocType_Trl","TB","0"
"TB_TBAdjustingBillLine","TB","0"
"TB_TBAdjustingBillLine_Trl","TB","0"
"TB_TBDataFormRef","TB","0"
"TB_TBExcuteMappingRule","TB","0"
"TB_TBExcuteMappingRuleLine","TB","0"
"TB_TBExcuteMappingRuleSubLine","TB","0"
"TB_TemporaryPlan","TB","0"
"TB_TemporaryPlan_Trl","TB","0"
"TB_TemporaryPlanParameter","TB","0"
"TBDataAutoLog","TBDataAutoLog","0"
"TBDataForumla","TBDataForumla","0"
"TBEA_AnalysisContent","TBEA","0"
"TBEA_AnalysisContent_Trl","TBEA","0"
"TBEA_AnalysisContentEvalLine","TBEA","0"
"TBEA_AnalysisContentEvalLine_Trl","TBEA","0"
"TBEA_AnalysisContentLine","TBEA","0"
"TBEA_AnalysisContentLine_Trl","TBEA","0"
"TBEA_AnalysisContentPosLine","TBEA","0"
"TBEA_AnalysisContentPosLine_Trl","TBEA","0"
"TBEA_AnalysisNote","TBEA","0"
"TBEA_AnalysisNote_Trl","TBEA","0"
"TBEA_AnalysisNoteEvalLine","TBEA","0"
"TBEA_AnalysisNoteEvalLine_Trl","TBEA","0"
"TBEA_AnalysisNoteLine","TBEA","0"
"TBEA_AnalysisNoteLine_Trl","TBEA","0"
"TBEA_AnalysisNotePosLine","TBEA","0"
"TBEA_AnalysisNotePosLine_Trl","TBEA","0"
"TBEA_AttachmentLine","TBEA","0"
"TBEA_ChangeType","TBEA","0"
"TBEA_CheckContent","TBEA","0"
"TBEA_CheckMode","TBEA","0"
"TBEA_CheckNote","TBEA","0"
"TBEA_CheckNote_Trl","TBEA","0"
"TBEA_CheckNoteLine","TBEA","0"
"TBEA_CheckNoteLine_Trl","TBEA","0"
"TBEA_CheckPoints","TBEA","0"
"TBEA_CheckRcvLine","TBEA","0"
"TBEA_EM","TBEA","0"
"TBEA_EM_Trl","TBEA","0"
"TBEA_EMCategory","TBEA","0"
"TBEA_EMChange","TBEA","0"
"TBEA_EMChange_Trl","TBEA","0"
"TBEA_EMChangeLine","TBEA","0"
"TBEA_EMCheck","TBEA","0"
"TBEA_EMCheck_Trl","TBEA","0"
"TBEA_EMCheckLine","TBEA","0"
"TBEA_EMCheckLine_Trl","TBEA","0"
"TBEA_EMDispatchFaultLine","TBEA","0"
"TBEA_EMDispatchFaultLine_Trl","TBEA","0"
"TBEA_EMDispatchLine","TBEA","0"
"TBEA_EMDispatchLine_Trl","TBEA","0"
"TBEA_EMDispatchOrder","TBEA","0"
"TBEA_EMDispatchOrder_Trl","TBEA","0"
"TBEA_EMDispatchSubItemLine","TBEA","0"
"TBEA_EMDispatchSubItemLine_Trl","TBEA","0"
"TBEA_EMDocType","TBEA","0"
"TBEA_EMDocType_Trl","TBEA","0"
"TBEA_EMGroup","TBEA","0"
"TBEA_EMInsurance","TBEA","0"
"TBEA_EMInsurance_Trl","TBEA","0"
"TBEA_EMInsuranceLine","TBEA","0"
"TBEA_EMInsuranceLine_Trl","TBEA","0"
"TBEA_EMNote","TBEA","0"
"TBEA_EMNote_Trl","TBEA","0"
"TBEA_EMNoteFaultLine","TBEA","0"
"TBEA_EMNoteFaultLine_Trl","TBEA","0"
"TBEA_EMNoteLine","TBEA","0"
"TBEA_EMNoteLine_Trl","TBEA","0"
"TBEA_EMNoteSubItemLine","TBEA","0"
"TBEA_EMNoteSubItemLine_Trl","TBEA","0"
"TBEA_EMParameter","TBEA","0"
"TBEA_EMPlan","TBEA","0"
"TBEA_EMPlan_Trl","TBEA","0"
"TBEA_EMPlanFaultLine","TBEA","0"
"TBEA_EMPlanFaultLine_Trl","TBEA","0"
"TBEA_EMPlanLine","TBEA","0"
"TBEA_EMPlanLine_Trl","TBEA","0"
"TBEA_EMPlanSubItemLine","TBEA","0"
"TBEA_EMPlanSubItemLine_Trl","TBEA","0"
"TBEA_EMProject","TBEA","0"
"TBEA_EMProject_Trl","TBEA","0"
"TBEA_EMProjectLine","TBEA","0"
"TBEA_EMProjectLine_Trl","TBEA","0"
"TBEA_EMProjectSubItemLine","TBEA","0"
"TBEA_EMProjectSubItemLine_Trl","TBEA","0"
"TBEA_EMPubCheckLine","TBEA","0"
"TBEA_EMPubCheckLine_Trl","TBEA","0"
"TBEA_EMShiftGroup","TBEA","0"
"TBEA_EMSubItemLine","TBEA","0"
"TBEA_EMSubItemLine_Trl","TBEA","0"
"TBEA_FaultApplier","TBEA","0"
"TBEA_FaultApplier_Trl","TBEA","0"
"TBEA_FaultApplierLine","TBEA","0"
"TBEA_FaultApplierLine_Trl","TBEA","0"
"TBEA_FaultType","TBEA","0"
"TBEA_InsuranceRcv","TBEA","0"
"TBEA_InsuranceRcv_Trl","TBEA","0"
"TBEA_InsuranceShip","TBEA","0"
"TBEA_InsuranceShip_Trl","TBEA","0"
"TBEA_InsuranceShipFaultLine","TBEA","0"
"TBEA_InsuranceShipFaultLine_Trl","TBEA","0"
"TBEA_InsuranceShipLine","TBEA","0"
"TBEA_InsuranceShipLine_Trl","TBEA","0"
"TBEA_KeepingNote","TBEA","0"
"TBEA_KeepingNote_Trl","TBEA","0"
"TBEA_KeepingNoteLine","TBEA","0"
"TBEA_KeepingNoteLine_Trl","TBEA","0"
"TBEA_KeepingNoteSubLine","TBEA","0"
"TBEA_KeepingNoteSubLine_Trl","TBEA","0"
"TBEA_KeepingPlan","TBEA","0"
"TBEA_KeepingPlan_Trl","TBEA","0"
"TBEA_KeepingPlanLine","TBEA","0"
"TBEA_KeepingPlanLine_Trl","TBEA","0"
"TBEA_KeepingPlanSubLine","TBEA","0"
"TBEA_KeepingPlanSubLine_Trl","TBEA","0"
"TBEA_KeepingProject","TBEA","0"
"TBEA_KeepingProject_Trl","TBEA","0"
"TBEA_KeepingProjectLine","TBEA","0"
"TBEA_KeepingProjectLine_Trl","TBEA","0"
"TBEA_MaintenanceGroup","TBEA","0"
"TBEA_MaintenanceGroupLine","TBEA","0"
"TBEA_MaintenanceType","TBEA","0"
"TBEA_MasterApplier","TBEA","0"
"TBEA_MasterApplier_Trl","TBEA","0"
"TBEA_MasterApplierLine","TBEA","0"
"TBEA_MasterApplierLine_Trl","TBEA","0"
"TBEA_MasterApplierSubItemLine","TBEA","0"
"TBEA_MasterApplierSubItemLine_Trl","TBEA","0"
"TBEA_ParameterLine","TBEA","0"
"TBEA_ParameterLine_Trl","TBEA","0"
"TBEA_RuningNote","TBEA","0"
"TBEA_RuningNote_Trl","TBEA","0"
"TBEA_RuningNoteLine","TBEA","0"
"TBEA_SubcontractNote","TBEA","0"
"TBEA_SubcontractNote_Trl","TBEA","0"
"TBEA_SubcontractNoteLine","TBEA","0"
"TBEA_SubcontractNoteLine_Trl","TBEA","0"
"TBEA_SubItemIssue","TBEA","0"
"TBEA_SubItemIssue_Trl","TBEA","0"
"TBEA_SubItemIssueLine","TBEA","0"
"TBEA_SubItemIssueLine_Trl","TBEA","0"
"TBEA_SubItemRP","TBEA","0"
"TBEA_SubItemRP_Trl","TBEA","0"
"TBEA_SubItemRPLine","TBEA","0"
